Date,Subject,Snippet,Prediction,Confidence,Source
2024-03-13 06:01:55.081722,Historical Ingestion,somewhere out there beneath the pale moon light someone think in of u some where out there where dre,Ham,86.46012369963084,Dataset
2025-04-10 06:28:55.081722,Historical Ingestion,Also that chat was awesome but don't make it regular unless you can see her in person,Ham,89.06537964451545,Dataset
2024-02-25 00:24:55.081722,Historical Ingestion,Mum not going robinson already.,Ham,91.8841146330452,Dataset
2025-08-30 02:08:55.081722,Historical Ingestion,"Aight that'll work, thanks",Ham,85.13324608172061,Dataset
2024-05-08 10:48:55.081722,Historical Ingestion,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut",Ham,86.80785375351138,Dataset
2025-05-17 20:13:55.081722,Historical Ingestion,He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not,Ham,95.08093395973526,Dataset
2024-02-03 17:29:55.081722,Historical Ingestion,(You didn't hear it from me),Ham,94.43843154738634,Dataset
2024-03-18 00:59:55.081722,Historical Ingestion,Sac needs to carry on:),Ham,89.34539178295277,Dataset
2025-06-15 17:29:55.081722,Historical Ingestion,Wow v v impressed. Have funs shopping!,Ham,86.52544721200348,Dataset
2025-09-20 08:33:55.081722,Historical Ingestion,"I think your mentor is , but not 100 percent sure.",Ham,91.25389763241088,Dataset
2025-03-21 20:08:55.081722,Historical Ingestion,"Goodmorning, today i am late for 2hrs. Because of back pain.",Ham,93.11435454072893,Dataset
2026-01-12 08:55:55.081722,Historical Ingestion,Only once then after ill obey all yours.,Ham,92.15402979035449,Dataset
2025-10-27 10:18:55.081722,Historical Ingestion,Really do hope the work doesnt get stressful. Have a gr8 day.,Ham,87.77099904360344,Dataset
2024-09-17 21:30:55.081722,Historical Ingestion,I'm really not up to it still tonight babe,Ham,90.84216645927958,Dataset
2025-04-09 05:09:55.081722,Historical Ingestion,Oh yeah clearly it's my fault,Ham,92.0079697872037,Dataset
2024-10-27 05:07:55.081722,Historical Ingestion,Nothing will ever be easy. But don't be looking for a reason not to take a risk on life and love,Ham,97.03602155283036,Dataset
2025-02-24 20:25:55.081722,Historical Ingestion,"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java g",Spam,96.88398078475224,Dataset
2025-05-31 23:27:55.081722,Historical Ingestion,Ard 4 lor...,Ham,85.09559945594118,Dataset
2025-02-23 04:31:55.081722,Historical Ingestion,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the,Spam,97.61802116748429,Dataset
2025-07-25 10:32:55.081722,Historical Ingestion,I'm fine. Hope you are good. Do take care.,Ham,86.33130145648859,Dataset
2024-02-25 17:35:55.081722,Historical Ingestion,Hey they r not watching movie tonight so i'll prob b home early...,Ham,95.88415390454053,Dataset
2024-02-05 18:48:55.081722,Historical Ingestion,"Cool, want me to go to kappa or should I meet you outside mu",Ham,89.86893946844715,Dataset
2025-11-06 05:43:55.081722,Historical Ingestion,Yes see ya not on the dot,Ham,95.79296097780326,Dataset
2026-01-08 21:26:55.081722,Historical Ingestion,Yup ok...,Ham,92.57479964799,Dataset
2024-06-30 02:53:55.081722,Historical Ingestion,I absolutely LOVE South Park! I only recently started watching the office.,Ham,93.67764513830032,Dataset
2024-05-07 18:41:55.081722,Historical Ingestion,No she didnt. I will search online and let you know.,Ham,97.34600555325808,Dataset
2025-08-09 01:50:55.081722,Historical Ingestion,ÌÏ called dad oredi...,Ham,89.54652205968107,Dataset
2025-04-28 05:23:55.081722,Historical Ingestion,Oh ho. Is this the first time u use these type of words,Ham,93.16330186087347,Dataset
2025-10-31 13:06:55.081722,Historical Ingestion,No. She's currently in scotland for that.,Ham,88.1973164157029,Dataset
2025-06-21 17:52:55.081722,Historical Ingestion,Happy birthday to you....dear.with lots of love.rakhesh NRI,Ham,90.70673360614256,Dataset
2025-09-19 04:03:55.081722,Historical Ingestion,Am going to take bath ill place the key in window:-),Ham,87.96243289134804,Dataset
2024-05-22 19:21:55.081722,Historical Ingestion,If we win its really no 1 side for long time.,Ham,87.86416328396913,Dataset
2024-06-30 09:07:55.081722,Historical Ingestion,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakh,Ham,93.07155009805388,Dataset
2025-05-19 20:54:55.081722,Historical Ingestion,Hello- thanx for taking that call. I got a job! Starts on monday!,Ham,91.55668040104572,Dataset
2024-02-24 15:40:55.081722,Historical Ingestion,\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS åÐ,Ham,98.14710743173796,Dataset
2024-04-25 05:48:55.081722,Historical Ingestion,Dai what this da.. Can i send my resume to this id.,Ham,90.67780974602384,Dataset
2025-02-24 01:40:55.081722,Historical Ingestion,If you're thinking of lifting me one then no.,Ham,86.46054885607046,Dataset
2025-03-02 16:57:55.081722,Historical Ingestion,Ok... Sweet dreams...,Ham,87.21698871081237,Dataset
2025-02-20 11:25:55.081722,Historical Ingestion,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per wee,Spam,96.41940614904291,Dataset
2024-02-10 23:47:55.081722,Historical Ingestion,U still havent got urself a jacket ah?,Ham,90.0630285451666,Dataset
2025-12-11 07:56:55.081722,Historical Ingestion,Hows the pain dear?y r u smiling?,Ham,97.77828041433318,Dataset
2025-01-28 20:07:55.081722,Historical Ingestion,HAPPY NEW YEAR MY NO.1 MAN,Ham,97.19581375467664,Dataset
2024-12-19 05:49:55.081722,Historical Ingestion,You best watch what you say cause I get drunk as a motherfucker,Ham,85.79501103627939,Dataset
2025-11-16 22:23:55.081722,Historical Ingestion,K. I will sent it again,Ham,90.16705830494902,Dataset
2025-01-17 18:21:55.081722,Historical Ingestion,Boooo you always work. Just quit.,Ham,99.15538868581017,Dataset
2025-05-31 23:57:55.081722,Historical Ingestion,ok....take care.umma to you too...,Ham,93.3108936924896,Dataset
2025-10-25 04:17:55.081722,Historical Ingestion,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,Ham,86.49073402827997,Dataset
2024-11-30 23:58:55.081722,Historical Ingestion,We can go 4 e normal pilates after our intro...  ,Ham,94.0454834478104,Dataset
2025-12-04 11:24:55.081722,Historical Ingestion,I think u have the wrong number.,Ham,86.66069351207608,Dataset
2025-06-09 06:51:55.081722,Historical Ingestion,Okay name ur price as long as its legal! Wen can I pick them up? Y u ave x ams xx,Ham,90.2747553824359,Dataset
2024-05-17 07:35:55.081722,Historical Ingestion,I had askd u a question some hours before. Its answer,Ham,95.12386209240957,Dataset
2024-08-16 16:59:55.081722,Historical Ingestion,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts c,Spam,92.5285818911263,Dataset
2024-08-23 12:23:55.081722,Historical Ingestion,We r outside already.,Ham,91.32503179852272,Dataset
2025-12-11 06:23:55.081722,Historical Ingestion,"He is impossible to argue with and he always treats me like his sub, like he never released me ... W",Ham,90.86231171577349,Dataset
2026-01-21 17:30:55.081722,Historical Ingestion,Why are u up so early?,Ham,87.24697575721433,Dataset
2024-09-17 06:06:55.081722,Historical Ingestion,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to ,Spam,96.71413301415453,Dataset
2024-10-12 23:23:55.081722,Historical Ingestion,Aight do you still want to get money,Ham,85.73351591705625,Dataset
2024-10-02 09:13:55.081722,Historical Ingestion,"Sorry, I'll call you  later. I am in meeting sir.",Ham,86.0113376537315,Dataset
2024-11-08 20:39:55.081722,Historical Ingestion,A å£400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile c,Spam,97.42143421052916,Dataset
2025-09-06 05:08:55.081722,Historical Ingestion,Ok which your another number,Ham,97.7196455407394,Dataset
2025-09-26 15:11:55.081722,Historical Ingestion,Very hurting n meaningful lines ever: \I compromised everything for my love,Ham,85.19081158532879,Dataset
2024-05-31 11:38:55.081722,Historical Ingestion,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont w,Ham,89.07279247985927,Dataset
2024-06-14 02:01:55.081722,Historical Ingestion,Dont worry. I guess he's busy.,Ham,90.83579450616224,Dataset
2025-10-11 15:05:55.081722,Historical Ingestion,Hi good mornin.. Thanku wish u d same..,Ham,91.9581841380517,Dataset
2024-12-22 17:46:55.081722,Historical Ingestion,"Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ..",Ham,96.98826191339644,Dataset
2024-03-29 16:47:55.081722,Historical Ingestion,"Alright we'll bring it to you, see you in like  &lt;#&gt;  mins",Ham,95.73812868661383,Dataset
2024-04-08 16:36:55.081722,Historical Ingestion,That is wondarfull song,Ham,91.60848731393736,Dataset
2025-12-26 12:44:55.081722,Historical Ingestion,One of best dialogue in cute reltnship..!! \Wen i Die,Ham,91.24865548787444,Dataset
2025-02-04 15:11:55.081722,Historical Ingestion,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having,Ham,94.55705523466592,Dataset
2024-05-27 20:57:55.081722,Historical Ingestion,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find an,Ham,85.93359438772691,Dataset
2024-05-01 01:01:55.081722,Historical Ingestion,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatt",Spam,96.91838021647531,Dataset
2024-08-06 13:08:55.081722,Historical Ingestion,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your hom,Ham,87.90521233526668,Dataset
2025-02-10 02:29:55.081722,Historical Ingestion,From 5 to 2 only my work timing.,Ham,91.3344768209812,Dataset
2024-06-17 15:10:55.081722,Historical Ingestion,You've always been the brainy one.,Ham,98.58084108834636,Dataset
2025-01-07 23:33:55.081722,Historical Ingestion,Thanks for ve lovely wisheds. You rock,Ham,89.20084303710651,Dataset
2025-11-11 10:01:55.081722,Historical Ingestion,When you guys planning on coming over?,Ham,99.36582297829632,Dataset
2024-10-27 20:10:55.081722,Historical Ingestion,"Jay wants to work out first, how's 4 sound?",Ham,91.5376980687266,Dataset
2025-07-14 14:55:55.081722,Historical Ingestion,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to liv,Ham,87.3545161537723,Dataset
2024-05-15 10:03:55.081722,Historical Ingestion,"Sorry, I'll call later in meeting",Ham,87.2770873451868,Dataset
2025-03-27 07:51:55.081722,Historical Ingestion,Then we wait 4 u lor... No need 2 feel bad lar...,Ham,97.30847259635055,Dataset
2024-09-02 23:24:55.081722,Historical Ingestion,Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me getti,Spam,92.48669279909372,Dataset
2025-09-06 00:01:55.081722,Historical Ingestion,K go and sleep well. Take rest:-).,Ham,85.72830557737227,Dataset
2024-12-14 09:34:55.081722,Historical Ingestion,"Yup, leaving right now, be back soon",Ham,86.63220873259914,Dataset
2024-07-20 21:46:55.081722,Historical Ingestion,Oi. Ami parchi na re. Kicchu kaaj korte iccha korche na. Phone ta tul na. Plz. Plz.,Ham,94.14591594546204,Dataset
2025-10-30 14:33:55.081722,Historical Ingestion,Can. Dunno wat to get 4 her...,Ham,95.76866820653947,Dataset
2024-10-13 23:48:55.081722,Historical Ingestion,Oh k:)after that placement there ah?,Ham,89.07639882831101,Dataset
2025-12-07 23:50:55.081722,Historical Ingestion,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your ",Spam,97.11585113001826,Dataset
2024-12-21 15:01:55.081722,Historical Ingestion,Just got up. have to be out of the room very soon. ‰Û_. i hadn't put the clocks back til at 8 i shou,Ham,85.42127173542904,Dataset
2025-04-22 12:38:55.081722,Historical Ingestion,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... ,Ham,94.23842843589463,Dataset
2025-11-03 15:34:55.081722,Historical Ingestion,Yes but I don't care cause I know its there!,Ham,88.29242143597091,Dataset
2024-07-29 17:04:55.081722,Historical Ingestion,Get ready for  &lt;#&gt;  inches of pleasure...,Ham,87.83348630396733,Dataset
2025-10-27 12:29:55.081722,Historical Ingestion,I have a sore throat. It's scratches when I talk,Ham,90.48294612958551,Dataset
2025-07-09 03:45:55.081722,Historical Ingestion,"Send ur birthdate with month and year, I will tel u ur LIFE PARTNER'S name. and the method of calcul",Ham,86.24129217821638,Dataset
2025-07-07 19:52:55.081722,Historical Ingestion,Ok. I only ask abt e movie. U wan ktv oso?,Ham,88.11265194728871,Dataset
2025-10-06 14:54:55.081722,Historical Ingestion,My drive can only be read. I need to write,Ham,86.42435909439077,Dataset
2024-04-01 09:46:55.081722,Historical Ingestion,Where are you ? What are you doing ? Are yuou working on getting the pc to your mom's ? Did you find,Ham,95.6588201753074,Dataset
2025-07-02 09:03:55.081722,Historical Ingestion,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. T",Spam,93.28354838911504,Dataset
2026-01-24 19:54:55.081722,Historical Ingestion,For me the love should start with attraction.i should feel that I need her every time around me.she ,Ham,93.54767459819637,Dataset
2024-12-21 14:28:55.081722,Historical Ingestion,"Aight no rush, I'll ask jay",Ham,97.75705575824264,Dataset
2025-07-26 17:25:55.081722,Historical Ingestion,Yes:)here tv is always available in work place..,Ham,89.92963570746721,Dataset
2025-05-14 07:46:55.081722,Historical Ingestion,Sure but since my parents will be working on Tuesday I don't really need a cover story,Ham,91.41317958273088,Dataset
2024-02-01 21:51:55.081722,Historical Ingestion,I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furnitur,Ham,98.54120022270594,Dataset
2024-11-10 18:13:55.081722,Historical Ingestion,Correct. So how was work today,Ham,98.35457568138423,Dataset
2024-03-30 15:33:55.081722,Historical Ingestion,Shall I bring us a bottle of wine to keep us amused? Only joking! I‰Û÷ll bring one anyway,Ham,91.0882916615013,Dataset
2024-10-05 07:13:55.081722,Historical Ingestion,Where r e meeting tmr?,Ham,95.636068601047,Dataset
2024-09-09 22:14:55.081722,Historical Ingestion,Now? I'm going out 4 dinner soon..,Ham,93.68041099477573,Dataset
2025-01-03 22:26:55.081722,Historical Ingestion,Do you work all this week ?,Ham,95.28124240772956,Dataset
2025-12-14 05:13:55.081722,Historical Ingestion,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Te",Spam,97.28320155945129,Dataset
2024-09-24 16:53:55.081722,Historical Ingestion,Did u download the fring app?,Ham,95.6744778291474,Dataset
2024-08-13 17:29:55.081722,Historical Ingestion,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get ,Ham,88.31460525072559,Dataset
2025-11-22 23:07:55.081722,Historical Ingestion,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...,Ham,92.06269390257503,Dataset
2024-02-17 03:01:55.081722,Historical Ingestion,"As in missionary hook up, doggy hook up, standing...|",Ham,89.71284250615463,Dataset
2025-08-27 15:37:55.081722,Historical Ingestion,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a cha",Ham,87.6127891567822,Dataset
